boy_rate,学位名称,最近五年平均薪酬,girl_rate,专业名称,id,level1,本科专科,level2,专业大类,level3,专业小类,学制,name,rank,平均薪酬,专业代码,special_id,view_month,view_total,view_week
64,,9200,36,测绘地理信息技术,gkspecial420,2,专科(高职),16,资源环境与安全大类,132,测绘地理信息类,三年,测绘地理信息技术,677,117870,420303,420,39,416568,17
0,,9400,0,导航与位置服务,gkspecial424,2,专科(高职),16,资源环境与安全大类,132,测绘地理信息类,三年,导航与位置服务,673,146346,420309,424,23,366363,10
71,,11900,29,地籍测绘与土地管理,gkspecial421,2,专科(高职),16,资源环境与安全大类,132,测绘地理信息类,三年,地籍测绘与土地管理,676,141651,420305,421,28,352879,13
84,,10500,16,测绘工程技术,gkspecial419,2,专科(高职),16,资源环境与安全大类,132,测绘地理信息类,三年,测绘工程技术,678,112110,420302,419,20,197774,9
66,,8500,34,摄影测量与遥感技术,gkspecial418,2,专科(高职),16,资源环境与安全大类,132,测绘地理信息类,三年,摄影测量与遥感技术,679,150377,420304,418,48,140994,10
90,,8900,10,工程测量技术,gkspecial417,2,专科(高职),16,资源环境与安全大类,132,测绘地理信息类,三年,工程测量技术,680,112110,420301,417,65,130915,24
90,,7000,10,矿山测量,gkspecial422,2,专科(高职),16,资源环境与安全大类,132,测绘地理信息类,三年,矿山测量,675,113391,420308,422,19,56090,6
0,,0,0,无人机测绘技术,gkspecial8932,2,专科(高职),16,资源环境与安全大类,132,测绘地理信息类,三年,无人机测绘技术,0,152571,420307,8932,90,29972,38
0,,8700,0,空间数字建模与应用技术,gkspecial8933,2,专科(高职),16,资源环境与安全大类,132,测绘地理信息类,三年,空间数字建模与应用技术,0,306957,420310,8933,27,28912,12
0,,8400,0,国土空间规划与测绘,gkspecial8931,2,专科(高职),16,资源环境与安全大类,132,测绘地理信息类,三年,国土空间规划与测绘,0,121495,420306,8931,17,26948,6
90,,11000,10,油气地质勘探技术,gkspecial431,2,专科(高职),16,资源环境与安全大类,133,石油与天然气类,三年,油气地质勘探技术,666,115659,420402,431,28,360576,14
89,,9700,11,石油工程技术,gkspecial433,2,专科(高职),16,资源环境与安全大类,133,石油与天然气类,三年,石油工程技术,664,114402,420406,433,22,326409,7
76,,7300,24,油气储运技术,gkspecial430,2,专科(高职),16,资源环境与安全大类,133,石油与天然气类,三年,油气储运技术,667,118601,420401,430,36,138660,16
99,,8700,1,钻井技术,gkspecial428,2,专科(高职),16,资源环境与安全大类,133,石油与天然气类,三年,钻井技术,669,113364,420403,428,15,65666,4
69,,8500,31,油田化学应用技术,gkspecial432,2,专科(高职),16,资源环境与安全大类,133,石油与天然气类,三年,油田化学应用技术,665,118471,420405,432,21,47580,4
81,,7800,19,油气智能开采技术,gkspecial8934,2,专科(高职),16,资源环境与安全大类,133,石油与天然气类,三年,油气智能开采技术,0,100512,420404,8934,16,25142,5
75,,9100,25,煤层气采输技术,gkspecial442,2,专科(高职),16,资源环境与安全大类,134,煤炭类,三年,煤层气采输技术,655,105871,420506,442,10,334317,1
0,,9000,0,煤矿智能开采技术,gkspecial9151,2,专科(高职),16,资源环境与安全大类,134,煤炭类,三年,煤矿智能开采技术,0,117279,420501,9151,31,25253,14
0,,8300,0,通风技术与安全管理,gkspecial8936,2,专科(高职),16,资源环境与安全大类,134,煤炭类,三年,通风技术与安全管理,0,0,420503,8936,19,23808,7
94,,11600,6,矿井建设工程技术,gkspecial8935,2,专科(高职),16,资源环境与安全大类,134,煤炭类,三年,矿井建设工程技术,0,108273,420502,8935,16,21687,8
0,,5900,0,煤炭清洁利用技术,gkspecial9153,2,专科(高职),16,资源环境与安全大类,134,煤炭类,三年,煤炭清洁利用技术,0,116921,420505,9153,12,17132,4
0,,7900,0,矿山机电与智能装备,gkspecial9152,2,专科(高职),16,资源环境与安全大类,134,煤炭类,三年,矿山机电与智能装备,0,110697,420504,9152,14,15824,4
76,,9300,24,矿物加工技术,gkspecial445,2,专科(高职),16,资源环境与安全大类,135,金属与非金属矿类,三年,矿物加工技术,652,117987,420602,445,17,48460,6
0,,8800,0,矿山智能开采技术,gkspecial9154,2,专科(高职),16,资源环境与安全大类,135,金属与非金属矿类,三年,矿山智能开采技术,0,117019,420601,9154,20,28095,8
77,,7500,23,应用气象技术,gkspecial449,2,专科(高职),16,资源环境与安全大类,136,气象类,三年,应用气象技术,648,117870,420703,449,29,115971,8
69,,7500,31,大气探测技术,gkspecial448,2,专科(高职),16,资源环境与安全大类,136,气象类,三年,大气探测技术,649,152203,420702,448,19,90848,7
58,,7100,42,大气科学技术,gkspecial447,2,专科(高职),16,资源环境与安全大类,136,气象类,三年,大气科学技术,650,155045,420701,447,26,89899,12
79,,7200,21,雷电防护技术,gkspecial8937,2,专科(高职),16,资源环境与安全大类,136,气象类,三年,雷电防护技术,0,117224,420704,8937,25,21290,5
55,,7100,45,环境工程技术,gkspecial454,2,专科(高职),16,资源环境与安全大类,137,环境保护类,三年,环境工程技术,643,0,420802,454,71,434579,14
0,,7400,0,核与辐射检测防护技术,gkspecial456,2,专科(高职),16,资源环境与安全大类,137,环境保护类,三年,核与辐射检测防护技术,641,163147,420810,456,21,364226,6
0,,7300,0,环境监测技术,gkspecial9155,2,专科(高职),16,资源环境与安全大类,137,环境保护类,三年,环境监测技术,0,116899,420801,9155,68,65221,22
0,,6700,0,环境管理与评价,gkspecial9156,2,专科(高职),16,资源环境与安全大类,137,环境保护类,三年,环境管理与评价,0,0,420805,9156,25,31733,7
0,,7400,0,绿色低碳技术,gkspecial8941,2,专科(高职),16,资源环境与安全大类,137,环境保护类,三年,绿色低碳技术,0,96739,420807,8941,29,29826,8
0,,7500,0,资源综合利用技术,gkspecial8942,2,专科(高职),16,资源环境与安全大类,137,环境保护类,三年,资源综合利用技术,0,96739,420808,8942,20,25080,9
50,,7000,50,生态环境大数据技术,gkspecial8939,2,专科(高职),16,资源环境与安全大类,137,环境保护类,三年,生态环境大数据技术,0,155681,420804,8939,13,24948,3
0,,7200,0,生态环境修复技术,gkspecial8940,2,专科(高职),16,资源环境与安全大类,137,环境保护类,三年,生态环境修复技术,0,133528,420806,8940,20,22912,5
0,,0,0,智能环保装备技术,gkspecial8943,2,专科(高职),16,资源环境与安全大类,137,环境保护类,三年,智能环保装备技术,0,114320,420811,8943,10,22634,3
0,,0,0,水净化与安全技术,gkspecial1299,2,专科(高职),16,资源环境与安全大类,137,环境保护类,三年,水净化与安全技术,0,0,420809,1299,15,22536,3
14,,7400,86,生态保护技术,gkspecial8938,2,专科(高职),16,资源环境与安全大类,137,环境保护类,三年,生态保护技术,0,0,420803,8938,14,22406,3
67,,9200,33,安全技术与管理,gkspecial465,2,专科(高职),16,资源环境与安全大类,138,安全类,三年,安全技术与管理,632,117870,420901,465,85,456515,26
0,,9200,0,化工安全技术,gkspecial463,2,专科(高职),16,资源环境与安全大类,138,安全类,三年,化工安全技术,634,87591,420902,463,32,428884,9
67,,9200,33,工程安全评价与监理,gkspecial466,2,专科(高职),16,资源环境与安全大类,138,安全类,三年,工程安全评价与监理,631,103759,420903,466,16,322463,8
44,,9400,56,应急救援技术,gkspecial8945,2,专科(高职),16,资源环境与安全大类,138,安全类,三年,应急救援技术,0,0,420905,8945,59,37602,22
0,,0,0,消防救援技术,gkspecial8946,2,专科(高职),16,资源环境与安全大类,138,安全类,三年,消防救援技术,0,117870,420906,8946,63,28123,13
0,,8800,0,职业健康安全技术,gkspecial9157,2,专科(高职),16,资源环境与安全大类,138,安全类,三年,职业健康安全技术,0,0,420908,9157,24,21762,6
0,,9300,0,安全智能监测技术,gkspecial8944,2,专科(高职),16,资源环境与安全大类,138,安全类,三年,安全智能监测技术,0,150082,420904,8944,29,21738,11
89,,7800,11,森林草原防火技术,gkspecial8947,2,专科(高职),16,资源环境与安全大类,138,安全类,三年,森林草原防火技术,0,169559,420907,8947,19,16517,5
0,,0,0,防灾减灾救灾技术,gkspecial10013,2,专科(高职),16,资源环境与安全大类,138,安全类,,防灾减灾救灾技术,0,0,420909,10013,10,17,3
59,,7800,41,电力客户服务与管理,gkspecial476,2,专科(高职),17,能源动力与材料大类,139,电力技术类,三年,电力客户服务与管理,621,104620,430111,476,23,402754,7
0,,7500,0,水电站机电设备与自动化,gkspecial474,2,专科(高职),17,能源动力与材料大类,139,电力技术类,三年,水电站机电设备与自动化,623,107908,430102,474,26,394160,4
0,,8700,0,农业电气化技术,gkspecial479,2,专科(高职),17,能源动力与材料大类,139,电力技术类,三年,农业电气化技术,618,107187,430109,479,25,389322,5
82,,7900,18,电力系统自动化技术,gkspecial471,2,专科(高职),17,能源动力与材料大类,139,电力技术类,三年,电力系统自动化技术,626,98737,430105,471,75,248541,20
83,,8800,17,发电厂及电力系统,gkspecial469,2,专科(高职),17,能源动力与材料大类,139,电力技术类,三年,发电厂及电力系统,628,120380,430101,469,106,209822,35
76,,8200,24,供用电技术,gkspecial470,2,专科(高职),17,能源动力与材料大类,139,电力技术类,三年,供用电技术,627,104182,430108,470,62,115030,21
0,,8000,0,分布式发电与智能微电网技术,gkspecial8949,2,专科(高职),17,能源动力与材料大类,139,电力技术类,三年,分布式发电与智能微电网技术,0,127287,430104,8949,36,33974,10
82,,8500,18,电力系统继电保护技术,gkspecial8950,2,专科(高职),17,能源动力与材料大类,139,电力技术类,三年,电力系统继电保护技术,0,0,430106,8950,36,33012,11
96,,8800,4,输配电工程技术,gkspecial8951,2,专科(高职),17,能源动力与材料大类,139,电力技术类,三年,输配电工程技术,0,110146,430107,8951,37,31129,11
0,,0,0,机场电工技术,gkspecial1300,2,专科(高职),17,能源动力与材料大类,139,电力技术类,三年,机场电工技术,0,105548,430110,1300,19,29696,5
68,,8200,32,水电站与电力网技术,gkspecial8948,2,专科(高职),17,能源动力与材料大类,139,电力技术类,三年,水电站与电力网技术,0,102960,430103,8948,19,28010,5
0,,0,0,电力储能应用技术,gkspecial10016,2,专科(高职),17,能源动力与材料大类,139,电力技术类,,电力储能应用技术,0,0,430112,10016,15,28,11
70,,8700,30,太阳能光热技术与应用,gkspecial493,2,专科(高职),17,能源动力与材料大类,140,热能与发电工程类,三年,太阳能光热技术与应用,604,0,430204,493,20,411076,11
91,,8200,9,核电站动力设备运行与维护,gkspecial483,2,专科(高职),17,能源动力与材料大类,140,热能与发电工程类,三年,核电站动力设备运行与维护,614,114023,430207,483,16,395929,5
57,,7000,43,电厂化学与环保技术,gkspecial485,2,专科(高职),17,能源动力与材料大类,140,热能与发电工程类,三年,电厂化学与环保技术,612,109908,430208,485,22,346313,12
